ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1242,2172,2,2022-04-02,1,16,1156,5405,7016,3473,1,0
1243,2173,2,2022-08-08,1,17,1162,5571,7017,3474,1,0
1244,2173,2,2022-08-14,1,17,1162,5571,7017,3475,1,0
1245,2174,1,2025-06-20,1,12,1115,5102,7012,3476,1,0
1246,2175,1,2024-02-13,1,12,1117,5477,7012,3478,1,0
1247,2176,2,2024-11-06,1,24,1235,5595,7024,3479,1,0
1248,2178,1,2023-09-10,1,14,1134,5031,7014,3482,1,0
1249,2180,2,2026-08-07,1,26,1255,5008,7026,3486,1,0
1250,2182,2,2023-07-19,1,26,1251,5169,7026,3489,1,0
1251,2183,1,2026-03-26,1,5,1046,5187,7005,3491,1,0
1252,2187,1,2023-04-25,1,5,1050,5125,7005,3495,1,0
1253,2189,1,2024-12-29,1,4,1037,5324,7004,3499,1,0
1254,2190,2,2023-04-14,1,18,1174,5209,7018,3500,1,0
1255,2192,1,2024-05-07,1,4,1036,5485,7004,3502,1,0
1256,2193,1,2024-10-29,1,5,1047,5186,7005,3503,1,0
1257,2194,2,2026-11-05,1,29,1290,5286,7029,3505,1,0
1258,2198,1,2026-09-15,1,8,1073,5528,7008,3517,1,0
1259,2200,2,2025-01-02,1,30,1292,5066,7030,3521,1,0
1260,2201,1,2022-04-22,1,16,1151,5224,7016,3522,1,0
1261,2202,2,2022-10-24,1,22,1218,5103,7022,3523,1,0
1262,2203,1,2024-07-04,1,11,1109,5254,7011,3525,1,0
1263,2204,2,2022-07-02,1,30,1294,5252,7030,3526,1,0
1264,2206,1,2026-04-08,1,6,1051,5116,7006,3529,1,0
1265,2207,1,2026-07-04,1,5,1044,5142,7005,3530,1,0
1266,2208,1,2024-10-04,1,23,1224,5240,7023,3531,1,0
1267,2212,1,2025-08-25,1,5,1045,5419,7005,3540,1,0
1268,2213,1,2022-08-07,1,18,1178,5593,7018,3541,1,0
1269,2214,1,2022-09-01,1,20,1196,5156,7020,3543,1,0
1270,2215,1,2023-02-06,1,10,1092,5548,7010,3544,1,0
1271,2216,1,2024-03-24,1,16,1151,5569,7016,3545,1,0
1272,2220,2,2025-08-30,1,5,1042,5300,7005,3552,1,0
1273,2225,1,2026-02-21,1,18,1175,5251,7018,3559,1,0
1274,2226,1,2024-02-08,1,22,1217,5359,7022,3560,1,0
1275,2226,1,2024-01-26,1,22,1217,5359,7022,3561,1,0
1276,2227,2,2023-02-28,1,11,1103,5538,7011,3562,1,0
1277,2233,1,2024-01-02,1,5,1041,5496,7005,3576,1,0
1278,2233,1,2023-12-02,1,5,1041,5496,7005,3577,1,0
1279,2234,1,2023-03-29,1,3,1023,5127,7003,3578,1,0
1280,2235,1,2023-08-10,1,22,1214,5383,7022,3579,1,0
1281,2236,2,2022-12-30,1,18,1179,5381,7018,3580,1,0
1282,2237,1,2025-03-04,1,28,1273,5249,7028,3582,1,0
1283,2240,2,2024-04-27,1,25,1241,5513,7025,3588,1,0
1284,2241,2,2026-10-29,1,27,1262,5045,7027,3592,1,0
1285,2242,1,2022-09-16,1,26,1251,5169,7026,3593,1,0
1286,2243,2,2022-08-07,1,21,1209,5016,7021,3594,1,0
1287,2244,1,2023-07-24,1,3,1027,5299,7003,3595,1,0
1288,2245,1,2024-05-03,1,12,1117,5203,7012,3596,1,0
1289,2246,1,2025-06-23,1,18,1178,5593,7018,3598,1,0
1290,2247,1,2026-06-25,1,23,1229,5161,7023,3599,1,0
1291,2249,1,2023-01-04,1,3,1030,5071,7003,3601,1,0
1292,2250,1,2026-03-30,1,19,1189,5535,7019,3603,1,0
1293,2251,1,2023-06-06,1,14,1131,5556,7014,3605,1,0
1294,2251,2,2023-06-23,1,14,1131,5556,7014,3604,1,0
1295,2252,2,2024-01-27,1,10,1095,5435,7010,3606,1,0
1296,2253,2,2024-09-23,1,30,1293,5389,7030,3607,1,0
1297,2256,1,2024-07-01,1,13,1121,5198,7013,3615,1,0
1298,2258,1,2024-08-10,1,27,1262,5444,7027,3618,1,0
1299,2259,1,2023-04-05,1,29,1283,5534,7029,3620,1,0
1300,2259,1,2023-03-22,1,29,1283,5534,7029,3619,1,0
1301,2260,1,2024-06-10,1,7,1068,5174,7007,3621,1,0
1302,2266,1,2026-05-28,1,4,1032,5167,7004,3632,1,0
1303,2267,1,2022-11-08,1,19,1185,5139,7019,3633,1,0
1304,2269,1,2024-06-09,1,19,1184,5479,7019,3636,1,0
1305,2270,1,2024-01-21,1,30,1292,5066,7030,3637,1,0
1306,2273,1,2026-03-12,1,29,1285,5239,7029,3642,1,0
1307,2275,1,2024-11-14,1,22,1214,5373,7022,3649,1,0
1308,2276,1,2023-06-06,1,13,1127,5346,7013,3650,1,0
1309,2278,1,2024-04-21,1,15,1145,5429,7015,3653,1,0
1310,2278,1,2024-05-17,1,15,1145,5429,7015,3654,1,0
1311,2279,1,2023-11-17,1,21,1204,5318,7021,3656,1,0
1312,2281,1,2026-05-07,1,26,1260,5139,7026,3659,1,0
1313,2282,1,2023-06-22,1,7,1065,5344,7007,3660,1,0
1314,2283,1,2024-11-20,1,23,1225,5498,7023,3663,1,0
1315,2283,1,2024-11-02,1,23,1225,5498,7023,3662,1,0
1316,2289,1,2025-03-11,1,12,1118,5035,7012,3670,1,0
1317,2291,1,2025-04-02,1,25,1246,5398,7025,3672,1,0
1318,2292,1,2025-03-26,1,25,1243,5456,7025,3673,1,0
1319,2295,1,2023-05-09,1,5,1046,5250,7005,3679,1,0
1320,2299,1,2023-09-14,1,16,1155,5178,7016,3686,1,0
1321,2300,1,2026-01-17,1,17,1168,5133,7017,3687,1,0
1322,2306,1,2026-03-17,1,12,1118,5035,7012,3695,1,0
1323,2307,1,2025-05-24,1,20,1197,5581,7020,3696,1,0
1324,2308,1,2022-04-25,1,12,1119,5182,7012,3697,1,0
1325,2309,2,2023-01-30,1,11,1101,5470,7011,3700,1,0
1326,2310,2,2025-06-20,1,22,1212,5291,7022,3702,1,0
1327,2312,1,2024-06-12,1,15,1147,5160,7015,3704,1,0
1328,2315,1,2023-08-25,1,4,1037,5416,7004,3707,1,0
1329,2316,1,2026-01-13,1,13,1129,5018,7013,3708,1,0
1330,2318,1,2024-09-03,1,16,1157,5462,7016,3710,1,0
1331,2319,2,2023-05-14,1,10,1094,5038,7010,3711,1,0
1332,2321,1,2024-04-06,1,26,1257,5293,7026,3716,1,0
1333,2324,1,2022-06-11,1,30,1296,5435,7030,3721,1,0
1334,2326,1,2024-05-16,1,1,1007,5396,7001,3724,1,0
1335,2328,2,2026-05-23,1,10,1093,5327,7010,3726,1,0
1336,2329,2,2026-07-20,1,3,1028,5006,7003,3728,1,0
1337,2329,1,2026-07-01,1,3,1028,5006,7003,3727,1,0
1338,2332,1,2026-05-31,1,13,1123,5142,7013,3731,1,0
1339,2335,2,2024-07-17,1,22,1211,5078,7022,3734,1,0
1340,2336,2,2023-12-05,1,3,1026,5404,7003,3735,1,0
1341,2337,2,2022-07-19,1,2,1012,5476,7002,3736,1,0
1342,2340,1,2024-06-24,1,14,1135,5564,7014,3743,1,0
1343,2341,1,2023-03-08,1,26,1258,5015,7026,3746,1,0
1344,2341,1,2023-03-20,1,26,1258,5015,7026,3745,1,0
1345,2342,1,2024-03-02,1,1,1004,5478,7001,3747,1,0
1346,2346,1,2022-06-03,1,26,1253,5411,7026,3755,1,0
1347,2349,2,2026-07-23,1,19,1188,5402,7019,3759,1,0
1348,2352,1,2026-08-04,1,28,1277,5295,7028,3762,1,0
1349,2353,1,2022-06-04,1,10,1094,5038,7010,3765,1,0
1350,2353,2,2022-06-23,1,10,1094,5038,7010,3763,1,0
1351,2354,1,2023-12-12,1,31,1307,5256,7031,3766,1,0
1352,2355,2,2025-08-23,1,1,1001,5508,7001,3769,1,0
1353,2355,1,2025-08-21,1,1,1001,5508,7001,3767,1,0
1354,2357,1,2022-03-23,1,29,1283,5534,7029,3771,1,0
1355,2358,1,2025-04-20,1,19,1189,5451,7019,3773,1,0
1356,2359,1,2023-12-18,1,24,1231,5135,7024,3774,1,0
1357,2360,1,2023-10-28,1,5,1041,5077,7005,3776,1,0
1358,2362,2,2022-07-10,1,15,1142,5371,7015,3778,1,0
1359,2363,1,2023-03-29,1,12,1119,5565,7012,3779,1,0
1360,2364,1,2023-04-12,1,5,1045,5419,7005,3780,1,0
1361,2368,2,2023-10-26,1,13,1125,5379,7013,3789,1,0
1362,2368,1,2023-12-12,1,13,1125,5379,7013,3788,1,0
1363,2369,1,2023-09-10,1,17,1161,5226,7017,3791,1,0
1364,2371,2,2025-10-16,1,30,1291,5354,7030,3793,1,0
1365,2374,1,2026-01-29,1,1,1001,5091,7001,3797,1,0
1366,2376,2,2022-11-16,1,11,1107,5053,7011,3799,1,0
1367,2378,2,2023-02-04,1,27,1265,5231,7027,3803,1,0
1368,2379,1,2023-03-11,1,5,1047,5527,7005,3804,1,0
1369,2380,2,2022-06-05,1,4,1038,5401,7004,3806,1,0
1370,2381,1,2025-10-17,1,15,1142,5412,7015,3808,1,0
1371,2382,1,2022-07-01,1,3,1025,5591,7003,3809,1,0
1372,2385,1,2022-11-19,1,26,1253,5261,7026,3817,1,0
1373,2388,2,2022-08-26,1,31,1303,5085,7031,3824,1,0
1374,2389,1,2024-06-13,1,14,1136,5202,7014,3825,1,0
1375,2391,1,2025-06-18,1,19,1189,5535,7019,3828,1,0
1376,2393,2,2024-01-07,1,20,1199,5095,7020,3830,1,0
1377,2398,1,2023-06-13,1,11,1102,5552,7011,3837,1,0
1378,2400,1,2023-12-16,1,9,1086,5102,7009,3841,1,0
1379,2400,1,2024-03-18,1,9,1086,5102,7009,3840,1,0
1380,2404,1,2024-05-31,1,10,1095,5087,7010,3846,1,0
1381,2405,2,2023-03-31,1,10,1094,5176,7010,3847,1,0
1382,2406,1,2022-09-10,1,19,1183,5515,7019,3848,1,0
1383,2407,1,2026-04-13,1,23,1228,5244,7023,3849,1,0
1384,2409,2,2023-06-10,1,19,1186,5215,7019,3851,1,0
1385,2410,1,2023-05-22,1,28,1280,5305,7028,3853,1,0
1386,2412,1,2023-03-12,1,6,1055,5536,7006,3857,1,0
1387,2414,1,2025-01-08,1,3,1028,5402,7003,3861,1,0
1388,2415,1,2024-02-24,1,15,1144,5179,7015,3863,1,0
1389,2416,1,2023-10-08,1,9,1087,5292,7009,3864,1,0
1390,2417,1,2024-07-30,1,26,1256,5388,7026,3865,1,0
1391,2420,1,2022-03-05,1,5,1047,5527,7005,3870,1,0
1392,2421,1,2023-06-21,1,5,1044,5298,7005,3871,1,0
1393,2422,1,2025-08-30,1,8,1080,5525,7008,3872,1,0
1394,2422,1,2025-09-14,1,8,1080,5525,7008,3873,1,0
1395,2424,1,2022-12-31,1,29,1281,5497,7029,3875,1,0
1396,2425,1,2022-12-08,1,12,1117,5521,7012,3877,1,0
1397,2426,1,2022-03-16,1,7,1069,5036,7007,3878,1,0
1398,2427,1,2025-03-18,1,29,1282,5279,7029,3879,1,0
1399,2428,1,2022-12-12,1,20,1191,5420,7020,3881,1,0
1400,2430,1,2023-10-19,1,1,1004,5546,7001,3884,1,0
1401,2430,2,2023-09-21,1,1,1004,5546,7001,3883,1,0
1402,2431,1,2022-09-16,1,31,1309,5583,7031,3885,1,0
1403,2433,1,2025-01-16,1,5,1047,5600,7005,3889,1,0
1404,2435,1,2026-07-10,1,25,1249,5162,7025,3891,1,0
1405,2435,1,2026-06-05,1,25,1249,5162,7025,3892,1,0
1406,2437,1,2022-09-21,1,5,1046,5496,7005,3895,1,0
1407,2439,1,2025-09-07,1,22,1213,5296,7022,3898,1,0
1408,2440,1,2026-06-11,1,5,1048,5016,7005,3901,1,0
1409,2441,1,2026-07-30,1,22,1219,5054,7022,3902,1,0
1410,2442,1,2025-07-16,1,16,1154,5096,7016,3905,1,0
1411,2442,1,2025-07-15,1,16,1154,5096,7016,3904,1,0
1412,2444,2,2026-03-13,1,5,1042,5300,7005,3907,1,0
1413,2446,1,2025-02-21,1,18,1173,5219,7018,3912,1,0
1414,2448,2,2022-09-14,1,20,1192,5331,7020,3914,1,0
1415,2449,2,2026-03-03,1,29,1284,5202,7029,3915,1,0
1416,2451,2,2024-11-01,1,3,1028,5006,7003,3917,1,0
1417,2457,1,2023-10-28,1,5,1049,5582,7005,3926,1,0
1418,2459,1,2026-07-26,1,2,1016,5565,7002,3928,1,0
1419,2460,1,2025-09-01,1,20,1194,5539,7020,3929,1,0
1420,2463,2,2022-07-21,1,5,1044,5251,7005,3934,1,0
1421,2465,1,2022-08-04,1,5,1049,5433,7005,3936,1,0
1422,2466,2,2023-07-19,1,24,1231,5212,7024,3937,1,0
1423,2468,1,2025-10-01,1,21,1201,5597,7021,3939,1,0
1424,2469,1,2024-01-27,1,5,1042,5300,7005,3942,1,0
1425,2469,1,2024-04-09,1,5,1042,5300,7005,3943,1,0
1426,2471,1,2025-08-08,1,17,1166,5342,7017,3945,1,0
1427,2472,1,2023-04-26,1,18,1180,5155,7018,3946,1,0
1428,2474,2,2023-02-21,1,31,1307,5256,7031,3948,1,0
1429,2477,1,2025-02-15,1,15,1143,5235,7015,3952,1,0
1430,2480,1,2025-01-12,1,1,1008,5274,7001,3956,1,0
1431,2482,1,2025-10-31,1,21,1210,5081,7021,3958,1,0
1432,2484,1,2022-05-31,1,5,1041,5496,7005,3960,1,0
1433,2485,1,2022-09-11,1,30,1299,5089,7030,3962,1,0
1434,2486,1,2024-11-18,1,5,1042,5300,7005,3964,1,0
1435,2487,1,2023-12-30,1,26,1253,5411,7026,3967,1,0
1436,2488,1,2024-03-22,1,2,1014,5275,7002,3968,1,0
1437,2489,1,2025-01-15,1,14,1140,5079,7014,3972,1,0
1438,2490,2,2024-03-19,1,5,1047,5186,7005,3976,1,0
1439,2491,1,2026-06-21,1,27,1265,5231,7027,3978,1,0
1440,2494,2,2025-12-16,1,3,1025,5591,7003,3981,1,0
1441,2496,1,2025-12-11,1,7,1062,5447,7007,3984,1,0
1442,2498,1,2026-03-11,1,9,1082,5515,7009,3987,1,0
1443,2499,2,2025-02-22,1,18,1178,5593,7018,3988,1,0
